table,col_nm,domain,normal_data,err_data,datatype,rule,total_cnt,err_cnt,err_rt
NPCOOWN.CMCA21,OBJ_NM,,"['검색', '엑셀다운로드', '파일선택', '(파일)삭제', '저장']",[],VARCHAR2(100),,,,
NPCOOWN.CMCA21,DSP_ORD,번호,"['NULL', '1', '2', '3', '4']",[],NUMBER,숫자만사용,342,0,0.0
NPCOOWN.CMCA21,GNB_OUT_YN,여부,"['NULL', 'N', 'Y']",[],VARCHAR2(1),여부Y/N,489,0,0.0
NPCOOWN.CMCA21,LNB_OUT_YN,여부,"['NULL', 'N', 'Y']",[],VARCHAR2(1),여부Y/N,492,0,0.0
NPCOOWN.CMCA21,ML_NO,번호,"['01', '0201', '04', '02', '0101']",[],VARCHAR2(20),숫자만사용,987,0,0.0
NPCOOWN.CMCA21,OB_NO,번호,"['G01', 'G02', 'G03', 'NULL', 'G04']",[],VARCHAR2(10),영문/숫자만 사용,906,0,0.0
NPCOOWN.CMCA21,FN_NO,번호,"['NULL', 'F01', 'F02', 'D01', 'F03']",[],VARCHAR2(10),영문/숫자만 사용,601,0,0.0
NPCOOWN.CMCA21,OBJ_NO,번호,"['NULL', 'D1001', 'D1002', 'D1005', 'D1006']",[],VARCHAR2(5),오브젝트번호,336,0,0.0
NPCOOWN.CMCA21,SYS_NO,번호,"['S02', 'S05', 'S01', 'S06', 'S08']",[],VARCHAR2(6),영문/숫자만 사용,988,0,0.0
NPCOOWN.CMCA21,INP_USR_ID,번호,"['NULL', 'admin', 'ADMIN']",[],VARCHAR2(20),영문/숫자만 사용,74,0,0.0
NPCOOWN.CMCA21,INP_DT,날짜,"['20221110', '20221129', '20221111', '20221130', '20221122']",[],VARCHAR2(8),년월일,988,0,0.0
NPCOOWN.CMCA21,INP_TM,날짜,"['154512', '131242', '112849', '093429', '093744']",[],VARCHAR2(6),시분초(HH24MISS),988,0,0.0
NPCOOWN.CMCA21,UPT_USR_ID,번호,"['NULL', 'admin', 'ADMIN']",[],VARCHAR2(20),영문/숫자만 사용,74,0,0.0
NPCOOWN.CMCA21,UPT_DT,날짜,"['20221110', '20221129', '20221111', '20221130', '20221122']",[],VARCHAR2(8),년월일,988,0,0.0
NPCOOWN.CMCA21,UPT_TM,날짜,"['154513', '131242', '112849', '093429', '093744']",[],VARCHAR2(6),시분초(HH24MISS),988,0,0.0
NPCOOWN.CMCA21,IMG_URL1,,"['NULL', '/images/mypage/icon/left-icon1.png', '/images/mypage/icon/left-icon2.png', '/images/mypage/icon/left-icon3.png', '/images/mypage/icon/left-icon4.png']",[],VARCHAR2(100),,,,
NPCOOWN.CMCA21,IMG_URL2,,"['NULL', '/images/mypage/icon/left-icon1c.png', '/images/mypage/icon/left-icon2c.png', '/images/mypage/icon/left-icon3c.png', '/images/mypage/icon/left-icon4c.png']",[],VARCHAR2(100),,,,
NPCOOWN.CMCA22,GRP_ID,번호,"['G0000', 'G2286', 'G2288', 'G2289', 'G2291']",[],VARCHAR2(5),형식_영문숫자조합(X9999),16,0,0.0
NPCOOWN.CMCA22,GRP_NM,,"['(시스템0) 관리자', '(시스템0) 생태하천복원사업-관리자', '(시스템1) 비점오염저감시설-담당자', '(시스템1', '2) 저감시설', '측정망-사용자', '(시스템2) 비점오염물질측정망-한국환경공단-담당자']",[],VARCHAR2(100),,,,
NPCOOWN.CMCA22,GRP_SEQ,번호,"['NULL', '1', '10', '11', '12']",[],VARCHAR2(100),숫자만사용,12,0,0.0
NPCOOWN.CMCA22,INP_USR_ID,번호,"['NULL', 'adm']",[],VARCHAR2(20),영문/숫자만 사용,5,0,0.0
NPCOOWN.CMCA22,INP_DT,날짜,"['20221215', '20230106', '20221221', '20230116', '20230324']",[],VARCHAR2(8),년월일,16,0,0.0
NPCOOWN.CMCA22,INP_TM,날짜,"['100725', '100741', '104656', '094442', '170605']",[],VARCHAR2(6),시분초(HH24MISS),16,0,0.0
NPCOOWN.CMCA22,UPT_USR_ID,번호,"['NULL', 'adm']",[],VARCHAR2(20),영문/숫자만 사용,5,0,0.0
NPCOOWN.CMCA22,UPT_DT,날짜,"['20230116', '20221215', '20230127', '20230324']",[],VARCHAR2(8),년월일,16,0,0.0
NPCOOWN.CMCA22,UPT_TM,날짜,"['100741', '094442', '153319', '171426', '171820']",[],VARCHAR2(6),시분초(HH24MISS),16,0,0.0
NPCOOWN.CMCA22,SYS_NO,번호,"['S03', 'S08', 'S02', 'S06', 'S01']",[],VARCHAR2(100),영문/숫자만 사용,16,0,0.0
NPCOOWN.CMCA23,GRP_ID,번호,"['G0000', 'G2439', 'G2417', 'G2290', 'G2286']",[],VARCHAR2(5),형식_영문숫자조합(X9999),"4,967",0,0.0
NPCOOWN.CMCA23,DIS_NO,번호,"['MLS0300', 'MLS030000', 'MLS030001', 'MLS030001G01', 'MLS030001G01F01']",[],VARCHAR2(100),영문/숫자만 사용,"4,967",0,0.0
NPCOOWN.CMCA23,DIS_USE_YN,여부,"['Y', 'N', 'NULL']",[],VARCHAR2(1),여부Y/N,"4,747",0,0.0
NPCOOWN.CMCA23,DIS_CONF_YN,여부,"['NULL', 'Y', 'N']",[],VARCHAR2(1),여부Y/N,121,0,0.0
NPCOOWN.CMCA23,INP_USR_ID,번호,"['admin', 'NULL']",[],VARCHAR2(20),영문/숫자만 사용,"4,037",0,0.0
NPCOOWN.CMCA23,INP_DT,날짜,"['20221215', '20230116', '20230324', '20230314', '20230110']",[],VARCHAR2(8),년월일,"4,967",0,0.0
NPCOOWN.CMCA23,INP_TM,날짜,"['101453', '123518', '094529', '111653', '175335']",[],VARCHAR2(6),시분초(HH24MISS),"4,967",0,0.0
NPCOOWN.CMCA23,UPT_USR_ID,번호,"['admin', 'NULL']",[],VARCHAR2(20),영문/숫자만 사용,"4,037",0,0.0
NPCOOWN.CMCA23,UPT_DT,날짜,"['20221215', '20230116', '20230324', '20230314', '20230110']",[],VARCHAR2(8),년월일,"4,967",0,0.0
NPCOOWN.CMCA23,UPT_TM,날짜,"['101453', '123518', '094529', '111653', '175335']",[],VARCHAR2(6),시분초(HH24MISS),"4,967",0,0.0
NPCOOWN.CMCA24,USR_ID,번호,"['korbi_5', 'korbi04', 'korbi_8', 'sga1', 'korbi05']",[],VARCHAR2(20),"영문,숫자,특수문자(_-)",55,0,0.0
NPCOOWN.CMCA24,DIS_NO,번호,"['MLS020301G01', 'MLS060101G01', 'MLS010001G01', 'MLS020303G03', 'MLS060301G01']",[],VARCHAR2(20),영문/숫자만 사용,52,0,0.0
NPCOOWN.CMCA24,INP_USR_ID,번호,"['admin', 'korbi04', 'korbi_5', 'korbi10', 'korbi03']",[],VARCHAR2(20),"영문,숫자,특수문자(_-)",55,0,0.0
NPCOOWN.CMCA24,INP_DT,날짜,"['20221215', '20230503', '20230504', '20221216', '20221228']",[],VARCHAR2(8),년월일,55,0,0.0
NPCOOWN.CMCA24,INP_TM,날짜,"['102050', '091141', '091202', '093857', '102527']",[],VARCHAR2(6),시분초(HH24MISS),55,0,0.0
NPCOOWN.CMCA24,UPT_USR_ID,번호,"['admin', 'korbi04', 'korbi_5', 'korbi10', 'korbi03']",[],VARCHAR2(20),"영문,숫자,특수문자(_-)",55,0,0.0
NPCOOWN.CMCA24,UPT_DT,날짜,"['20221215', '20230503', '20230504', '20221216', '20221228']",[],VARCHAR2(8),년월일,55,0,0.0
NPCOOWN.CMCA24,UPT_TM,날짜,"['102050', '091141', '091202', '093857', '102527']",[],VARCHAR2(6),시분초(HH24MISS),55,0,0.0
NPCOOWN.CMCD01,CD_KND_NO,코드,"['CD10001', 'CD10002', 'CD10003', 'CD10004', 'CD10005']",[],VARCHAR2(10),코드_종류_번호,102,0,0.0
NPCOOWN.CMCD01,CD_KND_NM,,"['장비_종류_코드', '하천_등급_코드', ' 정산_진행_상태_코드', 'SMS_발송_종류_코드', 'SMS_발송주기_코드']",[],VARCHAR2(100),,,,
NPCOOWN.CMCD01,FC_USE_YN,여부,"['Y', 'NULL', 'N']",[],VARCHAR2(1),여부Y/N,59,0,0.0
NPCOOWN.CMCD01,MS_USE_YN,여부,"['NULL', 'Y', 'N']",[],VARCHAR2(1),여부Y/N,36,0,0.0
NPCOOWN.CMCD01,RV_USE_YN,여부,"['NULL', 'Y', 'N']",[],VARCHAR2(1),여부Y/N,25,0,0.0
NPCOOWN.CMCD01,RV_PR_USE_YN,여부,"['NULL', 'Y', 'N']",[],VARCHAR2(1),여부Y/N,14,0,0.0
NPCOOWN.CMCD01,INP_USR_ID,번호,"['MIG201912', 'SYSTEM', 'ADMIN']",[],VARCHAR2(20),영문/숫자만 사용,102,0,0.0
NPCOOWN.CMCD01,INP_DT,날짜,"['20190923', '20191004', '20191114', '20191105', '20191115']",[],VARCHAR2(8),년월일,102,0,0.0
NPCOOWN.CMCD01,INP_TM,날짜,"['111455', '155149', '172300', '143000', '103200']",[],VARCHAR2(6),시분초(HH24MISS),102,0,0.0
NPCOOWN.CMCD01,UPT_USR_ID,번호,"['MIG201912', 'SYSTEM', 'ADMIN']",[],VARCHAR2(20),영문/숫자만 사용,102,0,0.0
NPCOOWN.CMCD01,UPT_DT,날짜,"['20190923', '20191004', '20191114', '20191105', '20191115']",[],VARCHAR2(8),년월일,102,0,0.0
NPCOOWN.CMCD01,UPT_TM,날짜,"['111455', '155149', '172300', '143000', '103200']",[],VARCHAR2(6),시분초(HH24MISS),102,0,0.0
NPCOOWN.CMCD02,CD_KND_NO,코드,"['FC10005', 'MS10003', 'FC10029', 'MS10004', 'FC10008']",[],VARCHAR2(10),코드_종류_번호,"2,933",0,0.0
NPCOOWN.CMCD02,CD_KND_NO,코드,"['FC10005', 'MS10003', 'FC10029', 'MS10004', 'FC10008']",[],VARCHAR2(10),코드_종류_번호,"2,933",0,0.0
NPCOOWN.CMCD02,CD,번호,"['1', '2', '11', '12', '13']",[],VARCHAR2(10),영문/숫자만 사용,"2,933",0,0.0
NPCOOWN.CMCD02,PAR_CD,번호,"['ROOT', 'NULL', '102', 'C', '1']",[],VARCHAR2(10),영문/숫자만 사용,"2,842",0,0.0
NPCOOWN.CMCD02,INP_USR_ID,번호,"['MIG201912', 'ADMIN', 'SYSTEM', 'sga3']",[],VARCHAR2(20),영문/숫자만 사용,"2,933",0,0.0
NPCOOWN.CMCD02,INP_DT,날짜,"['20191023', '20191022', '20190920', '20191118', '20191114']",[],VARCHAR2(8),년월일,"2,933",0,0.0
NPCOOWN.CMCD02,INP_TM,날짜,"['130754', '130750', '130815', '130844', '143800']",[],VARCHAR2(6),시분초(HH24MISS),"2,933",0,0.0
NPCOOWN.CMCD02,UPT_USR_ID,번호,"['MIG201912', 'ADMIN', 'SYSTEM', 'sga3', 'MIG201912`']",[],VARCHAR2(20),영문/숫자만 사용,"2,933",0,0.0
NPCOOWN.CMCD02,UPT_DT,날짜,"['20191023', '20191022', '20190920', '20191118', '20191114']",[],VARCHAR2(8),년월일,"2,933",0,0.0
NPCOOWN.CMCD02,UPT_TM,날짜,"['130754', '130750', '130815', '130844', '143800']",[],VARCHAR2(6),시분초(HH24MISS),"2,933",0,0.0
NPCOOWN.CMCD02,DSP_APR_ORD,수량,"['NULL', '10', '0', '1', '2']",[],NUMBER,0이상,69,0,0.0
NPCOOWN.CMCO01,INS_NO,번호,"['110010', '110019', '110045', '110056', '110062']",[],VARCHAR2(7),형식_숫자6자리(999999),294,0,0.0
NPCOOWN.CMCO01,INS_SE_CD,코드,"['12', '13', '15', '11', '14']",[],VARCHAR2(10),기관_구분_코드,294,0,0.0
NPCOOWN.CMCO01,CMPT_INS_NO,번호,"['NULL', '110101', '110019', '110181', '110241']",[],VARCHAR2(7),형식_숫자6자리(999999),257,0,0.0
NPCOOWN.CMCO01,ROL_SE_CD,코드,"['1', '3']",[],VARCHAR2(10),공통코드,294,0,0.0
NPCOOWN.CMCO01,INP_USR_ID,번호,['MIG201912'],[],VARCHAR2(20),영문/숫자만 사용,294,0,0.0
NPCOOWN.CMCO01,INP_DT,날짜,"['20191127', '20221215', '20230112', '20230201']",[],VARCHAR2(8),년월일,294,0,0.0
NPCOOWN.CMCO01,INP_TM,날짜,"['111249', '105734', '151539', '152348']",[],VARCHAR2(6),시분초(HH24MISS),294,0,0.0
NPCOOWN.CMCO01,UPT_USR_ID,번호,['MIG201912'],[],VARCHAR2(20),영문/숫자만 사용,294,0,0.0
NPCOOWN.CMCO01,UPT_DT,날짜,"['20191127', '20191128', '20221215', '20230112', '20230201']",[],VARCHAR2(8),년월일,294,0,0.0
NPCOOWN.CMCO01,UPT_TM,날짜,"['111249', '105734', '145833', '151539', '152348']",[],VARCHAR2(6),시분초(HH24MISS),294,0,0.0
NPCOOWN.CMDA01,WS_RIV_NO,번호,"['10', '1001', '100101', '100102', '100103']",[],VARCHAR2(6),하천번호,989,0,0.0
NPCOOWN.CMDA01,WS_RIV_SE_CD,코드,"['RIV003', 'RIV002', 'RIV001']",[],VARCHAR2(10),공통코드,989,0,0.0
NPCOOWN.CMDA01,WS_RIV_NM,,"['남천', '동천', '북천', '광천', '남대천']",[],VARCHAR2(50),,,,
NPCOOWN.CMDA01,PAR_WS_RIV_NO,번호,"['10', '20', 'ROOT', '1003', '1007']",[],VARCHAR2(6),하천번호,989,0,0.0
NPCOOWN.CMDA01,INP_USR_ID,번호,"['MIG201912', 'korbi02']",[],VARCHAR2(20),영문/숫자만 사용,989,0,0.0
NPCOOWN.CMDA01,INP_DT,날짜,"['20190926', '20211028']",[],VARCHAR2(8),년월일,989,0,0.0
NPCOOWN.CMDA01,INP_TM,날짜,"['140000', '184642']",[],VARCHAR2(6),시분초(HH24MISS),989,0,0.0
NPCOOWN.CMDA01,UPT_USR_ID,번호,"['MIG201912', 'korbi02', 'nonpoint']",[],VARCHAR2(20),영문/숫자만 사용,989,0,0.0
NPCOOWN.CMDA01,UPT_DT,날짜,"['20190926', '20191008', '20191029', '20200331', '20211028']",[],VARCHAR2(8),년월일,989,0,0.0
NPCOOWN.CMDA01,UPT_TM,날짜,"['140000', '154756', '170303', '172802', '173649']",[],VARCHAR2(6),시분초(HH24MISS),989,0,0.0
NPCOOWN.CMDA02,RIV_NO,번호,"['000001', '000002', '000003', '000004', '000005']",[],VARCHAR2(7),영문/숫자만 사용,"4,324",0,0.0
NPCOOWN.CMDA02,RIV_NM,,"['대곡천', '금곡천', '금산천', '남천', '신흥천']",[],VARCHAR2(50),,,,
NPCOOWN.CMDA02,RIV_GD_CD,코드,"['2', 'NULL', '9', '0', '1']",[],VARCHAR2(10),(공통)하천_등급_코드,"4,056",0,0.0
NPCOOWN.CMDA02,WS_RIV_SE_CD,코드,"['RIV006', 'RIV021', 'RIV005', 'RIV011', 'RIV013']",[],VARCHAR2(10),공통코드,"4,324",0,0.0
NPCOOWN.CMDA02,RIV_LEV_CD,코드,"['2', '1', '3', '0', '4']",[],VARCHAR2(10),공통코드,"4,179",0,0.0
NPCOOWN.CMDA02,DIR_NO,번호,"['2', '1', '3', '5', '4']",[],VARCHAR2(7),영문/숫자만 사용,"4,176",0,0.0
NPCOOWN.CMDA02,WS_NO,번호,"['20', '10', '30', '40', '52']",[],VARCHAR2(7),형식_숫자2자리(99),"4,170",0,0.0
NPCOOWN.CMDA02,PAR_RIV_NO,번호,"['52', 'ROOT', '3020010', '2020010', '1010010']",[],VARCHAR2(7),하천번호,"4,324",0,0.0
NPCOOWN.CMDA02,PT_CTY,,"['경남', '전남', '충남', '경기', '전북']",[],VARCHAR2(100),,,,
NPCOOWN.CMDA02,PT_SGG,,"['NULL', '고창', '공주', '정읍', '합천']",[],VARCHAR2(100),,,,
NPCOOWN.CMDA02,PT_EMD,,"['NULL', '북', '남', '서', '동']",[],VARCHAR2(100),,,,
NPCOOWN.CMDA02,LSP_CTY,,"['경남', '전남', '경기', '충남', '전북']",[],VARCHAR2(100),,,,
NPCOOWN.CMDA02,LSP_SGG,,"['NULL', '고창', '정읍', '합천', '공주']",[],VARCHAR2(100),,,,
NPCOOWN.CMDA02,LSP_EMD,,"['NULL', '북', '남', '서', '동']",[],VARCHAR2(100),,,,
NPCOOWN.CMDA02,RIV_DGN_BAS,,"['경남271호 ', '전남453호 ', '경기3148호 ', '전북260호 ', 'NULL']",[],VARCHAR2(100),,,,
NPCOOWN.CMDA02,RIV_DGN_DT,날짜,"['19821129', 'NULL', '20031227', '19650301', '19821011']","['1965031', '2009527']",VARCHAR2(8),년월일,"3,719",2,0.05
NPCOOWN.CMDA02,SRC_DAT_SN,번호,"['NULL', '1', '2', '3', '4']",[],NUMBER,숫자만사용,"3,910",0,0.0
NPCOOWN.CMDA02,STA_LDR_YN,여부,"['NULL', 'Y']",[],VARCHAR2(1),여부Y/N,4,0,0.0
NPCOOWN.CMDA02,STA_RIV_NM,,"['NULL', '금강', '낙동강', '영산강', '한강']",[],VARCHAR2(50),,,,
NPCOOWN.CMDA02,STA_ASIS_NO,번호,"['NULL', '001', '002', '003', '004']",[],VARCHAR2(10),숫자3자리,4,0,0.0
NPCOOWN.CMDA02,INP_USR_ID,번호,['MIG201912'],[],VARCHAR2(20),영문/숫자만 사용,"4,324",0,0.0
NPCOOWN.CMDA02,INP_DT,날짜,"['20191121', '20191206', '20191212', '20191125']",[],VARCHAR2(8),년월일,"4,324",0,0.0
NPCOOWN.CMDA02,INP_TM,날짜,"['175644', '155431', '105321', '125554', '132113']",[],VARCHAR2(6),시분초(HH24MISS),"4,324",0,0.0
NPCOOWN.CMDA02,UPT_USR_ID,번호,['MIG201912'],[],VARCHAR2(20),영문/숫자만 사용,"4,324",0,0.0
NPCOOWN.CMDA02,UPT_DT,날짜,"['20191121', '20191206', '20191212', '20191125']",[],VARCHAR2(8),년월일,"4,324",0,0.0
NPCOOWN.CMDA02,UPT_TM,날짜,"['175644', '155431', '105321', '125554', '132113']",[],VARCHAR2(6),시분초(HH24MISS),"4,324",0,0.0
NPCOOWN.CMEA01,IEM_ID,번호,"['A', 'B', 'C', 'D', 'E01']",[],VARCHAR2(5),영문/숫자만 사용,14,0,0.0
NPCOOWN.CMEA01,IEM_SEQ,,['SU_01'],[],VARCHAR2(10),,,,
NPCOOWN.CMEA01,IEM_GRP_ORD,번호,"['1', '2', '3', '4', '5']",[],VARCHAR2(100),형식_숫자1자리(9),14,0,0.0
NPCOOWN.CMEA02,IEM_ID,번호,"['E01', 'E02', 'E03', 'E04', 'E05']",[],VARCHAR2(5),영문/숫자만 사용,63,0,0.0
NPCOOWN.CMEA02,IEM_ANS,번호,"['A1', 'A2', 'A3', 'A4', 'A5']",[],VARCHAR2(50),영문/숫자만 사용,63,0,0.0
NPCOOWN.CMEA02,IEM_GRP_CD,코드,"['NULL', 'G01', 'G02', 'G03', 'G04']",[],VARCHAR2(30),항목_그룹_코드,50,0,0.0
NPCOOWN.CMEA03,USR_ID,번호,"['korbi05', 'sga2', 'healim5194', 'hero21', 'hladmin']",[],VARCHAR2(10),영문/숫자만 사용,168,0,0.0
NPCOOWN.CMEA03,CMT_TM,날짜,"['20220330', '20220401', '20220406', '20220407', '20220412']",[],VARCHAR2(30),년월일,168,0,0.0
NPCOOWN.CMEA03,IEM_ID,번호,"['A', 'B', 'C', 'D', 'E01']",[],VARCHAR2(10),영문/숫자만 사용,168,0,0.0
NPCOOWN.CMEA03,IEM_ANS_RST,번호,"['A1', 'A5', 'A4', 'A3', 'A2']",[],VARCHAR2(100),영문/숫자만 사용,168,0,0.0
NPCOOWN.CMEA05,IEM_NM,,"['20대', '30대', '40대', '50대 이상', '강원지역 비점오염']",[],VARCHAR2(50),,,,
NPCOOWN.CMEA05,IEM_VLU,,"['100', '20', '20~29', '30~39', '40']",[],VARCHAR2(50),,,,
NPCOOWN.CMEA05,IEM_CD,코드,"['A1', 'A2', 'A3', 'A4', 'A5']",[],VARCHAR2(30),항목_코드,18,0,0.0
NPCOOWN.CMSE01,GNO_BSN_NO,번호,"['CO01', 'FC01', 'FC02', 'FC03', 'FC04']",[],VARCHAR2(4),영문/숫자만 사용,24,0,0.0
NPCOOWN.CMSE01,BSN_NM,,"['게시판_일련번호\r\n', '고랭지밭_게시판_일련번호', '고랭지밭_경작지_번호', '고랭지밭_토지소유현황_일련번호', '공통_화면등록(팝업/배너/메인이미지)']",[],VARCHAR2(50),,,,
NPCOOWN.CMSE01,BGN_VLU,수량,"['1', '100', '101', '10000', '1001']",[],NUMBER,수량(기본),24,0,0.0
NPCOOWN.CMSE01,INC_VLU,수량,['1'],[],NUMBER,수량(기본),24,0,0.0
NPCOOWN.CMSE01,CUT_VLU,수량,"['0', '100', '38', '611', '1000']",[],NUMBER,수량(기본),24,0,0.0
NPCOOWN.CMSE01,INP_USR_ID,번호,['MIG201912'],[],VARCHAR2(20),영문/숫자만 사용,24,0,0.0
NPCOOWN.CMSE01,INP_DT,날짜,"['20190926', '20200108', '20191008', '20191004', '20191007']",[],VARCHAR2(8),년월일,24,0,0.0
NPCOOWN.CMSE01,INP_TM,날짜,"['160045', '100000', '110539', '095635', '140257']",[],VARCHAR2(6),시분초(HH24MISS),24,0,0.0
NPCOOWN.CMSE01,UPT_USR_ID,번호,['MIG201912'],[],VARCHAR2(20),영문/숫자만 사용,24,0,0.0
NPCOOWN.CMSE01,UPT_DT,날짜,"['20190926', '20200108', '20191008', '20191004', '20191007']",[],VARCHAR2(8),년월일,24,0,0.0
NPCOOWN.CMSE01,UPT_TM,날짜,"['160045', '100000', '110539', '095635', '140257']",[],VARCHAR2(6),시분초(HH24MISS),24,0,0.0
NPCOOWN.CMWT01,X_CDN,번호,"['61', '59', '60', '62', '63']",[],NUMBER,"숫자(,)","3,780",0,0.0
NPCOOWN.CMWT01,Y_CDN,번호,"['125', '126', '127', '74', '75']",[],NUMBER,"숫자(,)","3,780",0,0.0
NPCOOWN.CMWT01,SEQ,번호,"['1', '2', '3', '4', '5']",[],NUMBER,숫자만사용,"3,780",0,0.0
NPCOOWN.CMWT01,CTY,,"['경기도', '서울특별시', '경상북도', '경상남도', '전라남도']",[],VARCHAR2(100),,,,
NPCOOWN.CMWT01,SGG,,"['서구', '동구', '중구', '북구', '남구']",[],VARCHAR2(100),,,,
NPCOOWN.CMWT01,EMD,,"['NULL', '중앙동', '남면', '북면', '서면']",[],VARCHAR2(100),,,,
NPCOOWN.CMWT01,AD_SE_CD,코드,"['3', '2', '1']",[],VARCHAR2(10),공통코드,"3,780",0,0.0
NPCOOWN.CMWT01,INP_USR_ID,번호,['MIG201912'],[],VARCHAR2(20),영문/숫자만 사용,"3,780",0,0.0
NPCOOWN.CMWT01,INP_DT,날짜,['20191115'],[],VARCHAR2(8),년월일,"3,780",0,0.0
NPCOOWN.CMWT01,INP_TM,날짜,['140900'],[],VARCHAR2(6),시분초(HH24MISS),"3,780",0,0.0
NPCOOWN.CMWT01,UPT_USR_ID,번호,['MIG201912'],[],VARCHAR2(20),영문/숫자만 사용,"3,780",0,0.0
NPCOOWN.CMWT01,UPT_DT,날짜,['20191115'],[],VARCHAR2(8),년월일,"3,780",0,0.0
NPCOOWN.CMWT01,UPT_TM,날짜,['140900'],[],VARCHAR2(6),시분초(HH24MISS),"3,780",0,0.0
NPCOOWN.COMTNFILE,ATCH_FILE_ID,번호,"['FILE_000000000009876', 'FILE_000000000009877', 'FILE_000000000009878', 'FILE_000000000009879', 'FILE_000000000009880']",[],CHAR(20),"영문,숫자,특수문자(_-)","178,015",0,0.0
NPCOOWN.COMTNFILE,CREAT_DT,날짜,"['2020-05-26 15:56:50', '2020-01-09 20:07:54', '2023-07-13 19:55:02', '2023-01-17 18:58:14', '2022-07-25 18:21:26']",[],DATE,년-월-일 시:분:초,"163,273",0,0.0
NPCOOWN.COMTNFILE,USE_AT,여부,"['Y', 'N']",[],CHAR(1),여부Y/N,"163,103",0,0.0
NPCOOWN.COMTNFILE,BSN_SE_CD,코드,"['MS02', 'FC01', 'FC04', 'NULL', 'FC02']","['NTC', 'REF', 'FAQ', 'QNA', 'secd', 'FC1', 'rvmSpl', 'FC2', 'FC3', 'FC4']",VARCHAR2(10),공통코드,"178,149",178,0.1
NPCOOWN.COMTNFILE,FK1,번호,"['330109NM10', '11016049', '1101N10', '33026042', '20136051']",[],VARCHAR2(15),한글/영문/숫자/특수문자 검증,"195,130",0,0.0
NPCOOWN.COMTNFILE,FK2,번호,"['00', '01', '20230502', '20230509', '02']",[],VARCHAR2(15),한글/영문/숫자/특수문자 검증,"195,141",0,0.0
NPCOOWN.COMTNFILE,FK3,번호,"['A', 'D', 'E', '00', 'C']",[],VARCHAR2(15),한글/영문/숫자/특수문자 검증,"194,954",0,0.0
NPCOOWN.COMTNFILE,FK4,번호,"['1', 'NULL', '2', '3', '4']",[],VARCHAR2(15),한글/영문/숫자/특수문자 검증,"177,497",0,0.0
NPCOOWN.COMTNFILE,DSP_OUT_ORD,번호,"['NULL', '3', '0', '2', '1']",[],NUMBER,숫자만사용,"166,413",0,0.0
NPCOOWN.COMTNFILE,INP_USR_ID,번호,"['test11', 'MIG201912', 'admin', '48330', '48270']",[],VARCHAR2(20),영문/숫자만 사용,"163,239",0,0.0
NPCOOWN.COMTNFILE,INP_DT,날짜,"['20200526', '20230724', '20230704', '20220904', '20221031']",[],VARCHAR2(8),년월일,"163,103",0,0.0
NPCOOWN.COMTNFILE,INP_TM,날짜,"['155650', '131406', '162813', '223124', '185814']",[],VARCHAR2(6),시분초(HH24MISS),"163,273",0,0.0
NPCOOWN.COMTNFILE,UPT_USR_ID,번호,"['test11', 'MIG201912', 'admin', '48330', '48270']",[],VARCHAR2(20),영문/숫자만 사용,"163,239",0,0.0
NPCOOWN.COMTNFILE,UPT_DT,날짜,"['20200526', '20230724', '20230704', '20220904', '20221031']",[],VARCHAR2(8),년월일,"163,103",0,0.0
NPCOOWN.COMTNFILE,UPT_TM,날짜,"['155650', '131406', '162813', '223124', '185814']",[],VARCHAR2(6),시분초(HH24MISS),"163,273",0,0.0
NPCOOWN.COMTNFILEDETAIL,ATCH_FILE_ID,번호,"['FILE_000000000011216', 'FILE_000000000050039', 'FILE_000000000011214', 'FILE_000000000011213', 'FILE_000000000048547']",[],CHAR(20),"영문,숫자,특수문자(_-)","241,491",0,0.0
NPCOOWN.COMTNFILEDETAIL,ATCH_FILE_ID,번호,"['FILE_000000000011216', 'FILE_000000000050039', 'FILE_000000000011214', 'FILE_000000000011213', 'FILE_000000000048547']","['FILE_000000000099532', '1111                ', 'undefined           ', 'null                ', 'FILE_000000000186055', 'FILE_000000000170630', 'FILE_000000000118617', 'FILE_000000000099533', 'FILE_000000000099531', 'FILE_000000000099421']",CHAR(20),"영문,숫자,특수문자(_-)","215,666",198,0.09
NPCOOWN.COMTNFILEDETAIL,FILE_SN,번호,"['1', '0', '2', '3', '4']",[],NUMBER(10),숫자만사용,"207,997",0,0.0
NPCOOWN.COMTNFILEDETAIL,FILE_EXTSN,번호,"['jpg', 'JPG', 'hwp', 'pdf', 'jpeg']",[],VARCHAR2(50),한글/영문/숫자/특수문자 검증,"241,491",0,0.0
NPCOOWN.COMTNFILEDETAIL,FILE_SIZE,수량,"['10000000', 'NULL', '23763144', '20992', '20000000']",[],NUMBER,수량(기본),"192,373",0,0.0
NPCOOWN.COMTNFILEDETAIL,TUM_CPC,수량,"['NULL', '4071', '4103', '4138', '4191']",[],NUMBER,수량(기본),"5,999",0,0.0
NPCOOWN.COMTNFILEDETAIL,DEL_YN,코드,"['N', 'Y', 'T']",[],VARCHAR2(1),삭제_여부,"216,150",0,0.0
NPCOOWN.COMTNFILEDETAIL,INP_USR_ID,번호,"['test11', 'MIG201912', 'admin', '48330', '48120']",[],VARCHAR2(20),영문/숫자만 사용,"193,169",0,0.0
NPCOOWN.COMTNFILEDETAIL,INP_DT,날짜,"['20200526', '20230724', '20191126', '20220904', '20230704']",[],VARCHAR2(8),년월일,"193,033",0,0.0
